sls_ord_num,prd_key,CID,sls_sales,sls_quantity,sls_price,GEN,cst_firstname,cst_lastname,cst_marital_status,CNTRY,prd_id,prd_nm,prd_cost,prd_line,ID,CAT,SUBCAT,MAINTENANCE,order_date,ship_date,due_date,birth_date,customer_creation_date,product_start_date,product_end_date,is_active_product,customer_age,order_to_ship_days,order_date_month,ship_date_month,due_date_month,birth_date_month,customer_creation_date_month,product_start_date_month,product_end_date_month
SO70464,BK-R89B-44,15093,2443.0,1,2443.0,MALE,Johnny,Moyer,Married,FRANCE,373,Road-250 Black- 44,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2013-11-10,2013-11-17,2013-11-22,1949-08-16,2025-10-12,2012-07-01,2008-12-27,False,75,7,November,November,November,August,October,July,December
SO70467,BK-M68S-42,14846,2320.0,1,2320.0,FEMALE,Kelsey,Chande,Single,UNITED KINGDOM,354,Mountain-200 Silver- 42,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-10,2013-11-17,2013-11-22,1985-11-09,2025-10-12,2012-07-01,2008-12-27,False,39,7,November,November,November,November,October,July,December
SO70468,BK-M68B-38,14832,2295.0,1,2295.0,MALE,Barry,Rana,Married,UNITED KINGDOM,358,Mountain-200 Black- 38,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-10,2013-11-17,2013-11-22,1980-04-30,2025-10-12,2012-07-01,2008-12-27,False,45,7,November,November,November,April,October,July,December
SO70500,HL-U509-R,12127,35.0,1,35.0,FEMALE,Grace,Davis,Married,FRANCE,212,Sport-100 Helmet- Red,12.0,S ,AC_HE,Accessories,Helmets,Yes,2013-11-10,2013-11-17,2013-11-22,1962-06-13,2025-10-08,2011-07-01,2007-12-28,False,63,7,November,November,November,June,October,July,December
SO70501,BK-M68S-46,20035,2320.0,1,2320.0,MALE,Cesar,Fernandez,Married,CANADA,356,Mountain-200 Silver- 46,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-10,2013-11-17,2013-11-22,1974-02-25,2026-01-05,2012-07-01,2008-12-27,False,51,7,November,November,November,February,January,July,December
SO70502,BK-M68B-38,16967,2295.0,1,2295.0,MALE,Noah,Hernandez,Single,USA,358,Mountain-200 Black- 38,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-10,2013-11-17,2013-11-22,1975-08-15,2026-01-04,2012-07-01,2008-12-27,False,49,7,November,November,November,August,January,July,December
SO70503,BK-M68B-38,19746,2295.0,1,2295.0,FEMALE,Stephanie,Sanders,Married,CANADA,358,Mountain-200 Black- 38,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-10,2013-11-17,2013-11-22,1952-08-17,2026-01-05,2012-07-01,2008-12-27,False,72,7,November,November,November,August,January,July,December
SO70504,BK-M68S-46,13165,2320.0,1,2320.0,MALE,Wyatt,Walker,Single,US,356,Mountain-200 Silver- 46,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-10,2013-11-17,2013-11-22,1982-03-21,2025-10-12,2012-07-01,2008-12-27,False,43,7,November,November,November,March,October,July,December
SO70505,BK-M68S-42,13210,2320.0,1,2320.0,MALE,Ethan,Simmons,Married,US,354,Mountain-200 Silver- 42,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-10,2013-11-17,2013-11-22,1950-11-24,2025-10-12,2012-07-01,2008-12-27,False,74,7,November,November,November,November,October,July,December
SO70506,BK-M68S-46,18839,2320.0,1,2320.0,MALE,Don,Lee,Married,CANADA,356,Mountain-200 Silver- 46,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-10,2013-11-17,2013-11-22,1966-04-09,2026-01-05,2012-07-01,2008-12-27,False,59,7,November,November,November,April,January,July,December
SO70508,BK-R64Y-44,26795,1120.0,1,1120.0,MALE,Elijah,Shan,Married,AUSTRALIA,387,Road-550-W Yellow- 44,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2013-11-10,2013-11-17,2013-11-22,1946-01-10,2026-01-14,2012-07-01,2008-12-27,False,79,7,November,November,November,January,January,July,December
SO70510,BK-R64Y-42,26797,1120.0,1,1120.0,MALE,Marshall,Hu,Single,AUSTRALIA,385,Road-550-W Yellow- 42,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2013-11-10,2013-11-17,2013-11-22,1954-04-18,2026-01-14,2012-07-01,2008-12-27,False,71,7,November,November,November,April,January,July,December
SO70517,BK-R64Y-48,24835,1120.0,1,1120.0,MALE,Angel,Morgan,Single,UNITED KINGDOM,389,Road-550-W Yellow- 48,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2013-11-10,2013-11-17,2013-11-22,1979-10-24,2026-01-05,2012-07-01,2008-12-27,False,45,7,November,November,November,October,January,July,December
SO70525,HL-U509-R,11287,35.0,1,35.0,MALE,Henry,Garcia,Married,CANADA,212,Sport-100 Helmet- Red,12.0,S ,AC_HE,Accessories,Helmets,Yes,2013-11-11,2013-11-18,2013-11-23,1966-07-16,2025-10-08,2011-07-01,2007-12-28,False,58,7,November,November,November,July,October,July,December
SO70528,CA-1098,15426,9.0,1,9.0,FEMALE,Cristina,Kumar,Single,AUSTRALIA,223,AWC Logo Cap,6.0,S ,CL_CA,Clothing,Caps,No,2013-11-11,2013-11-18,2013-11-23,1949-08-16,2026-01-04,2011-07-01,2007-12-28,False,75,7,November,November,November,August,January,July,December
SO70544,CA-1098,17588,9.0,1,9.0,MALE,Gavin,Bennett,Married,USA,223,AWC Logo Cap,6.0,S ,CL_CA,Clothing,Caps,No,2013-11-11,2013-11-18,2013-11-23,1975-11-10,2026-01-04,2011-07-01,2007-12-28,False,49,7,November,November,November,November,January,July,December
SO70567,BK-R89B-58,16366,2443.0,1,2443.0,FEMALE,Isabelle,Henderson,Married,CANADA,379,Road-250 Black- 58,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2013-11-11,2013-11-18,2013-11-23,1972-01-02,2026-01-04,2012-07-01,2008-12-27,False,53,7,November,November,November,January,January,July,December
SO70568,BK-M68B-42,13851,2295.0,1,2295.0,MALE,Seth,Moore,Single,CANADA,360,Mountain-200 Black- 42,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-11,2013-11-18,2013-11-23,1978-01-05,2025-10-12,2012-07-01,2008-12-27,False,47,7,November,November,November,January,October,July,December
SO70569,BK-M68B-46,17007,2295.0,1,2295.0,MALE,Samuel,Hayes,Single,USA,362,Mountain-200 Black- 46,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-11,2013-11-18,2013-11-23,1973-12-19,2026-01-04,2012-07-01,2008-12-27,False,51,7,November,November,November,December,January,July,December
SO70570,BK-M68S-46,19661,2320.0,1,2320.0,MALE,Nathaniel,Cox,Single,CANADA,356,Mountain-200 Silver- 46,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-11,2013-11-18,2013-11-23,1973-08-24,2026-01-05,2012-07-01,2008-12-27,False,51,7,November,November,November,August,January,July,December
SO70571,BK-M68B-42,13709,2295.0,1,2295.0,MALE,Zachary,Robinson,Single,CANADA,360,Mountain-200 Black- 42,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-11,2013-11-18,2013-11-23,1983-02-07,2025-10-12,2012-07-01,2008-12-27,False,42,7,November,November,November,February,October,July,December
SO70576,BK-R64Y-44,26436,1120.0,1,1120.0,FEMALE,Briana,Carlson,Single,AUSTRALIA,387,Road-550-W Yellow- 44,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2013-11-11,2013-11-18,2013-11-23,1979-06-25,2026-01-14,2012-07-01,2008-12-27,False,45,7,November,November,November,June,January,July,December
SO70577,BK-R64Y-38,26148,1120.0,1,1120.0,MALE,Michael,Thompson,Married,AUSTRALIA,381,Road-550-W Yellow- 38,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2013-11-11,2013-11-18,2013-11-23,1970-09-24,2026-01-14,2012-07-01,2008-12-27,False,54,7,November,November,November,September,January,July,December
SO70578,BK-R64Y-38,26753,1120.0,1,1120.0,FEMALE,Summer,Patel,Single,AUSTRALIA,381,Road-550-W Yellow- 38,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2013-11-11,2013-11-18,2013-11-23,1971-07-20,2026-01-14,2012-07-01,2008-12-27,False,53,7,November,November,November,July,January,July,December
SO70622,CA-1098,20122,9.0,1,9.0,MALE,Jeremy,Bailey,Married,USA,224,AWC Logo Cap,5.0,S ,CL_CA,Clothing,Caps,No,2013-11-12,2013-11-19,2013-11-24,1979-05-06,2026-01-05,2012-07-01,2008-12-27,False,46,7,November,November,November,May,January,July,December
SO70581,BK-M68S-38,15733,2320.0,1,2320.0,FEMALE,Leslie,Ramos,Married,AUSTRALIA,352,Mountain-200 Silver- 38,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-11,2013-11-18,2013-11-23,1977-09-22,2026-01-04,2012-07-01,2008-12-27,False,47,7,November,November,November,September,January,July,December
SO70586,BK-R64Y-48,21798,1120.0,1,1120.0,FEMALE,Jade,Sanders,Married,UNITED STATES,389,Road-550-W Yellow- 48,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2013-11-11,2013-11-18,2013-11-23,1956-03-24,2026-01-05,2012-07-01,2008-12-27,False,69,7,November,November,November,March,January,July,December
SO70600,CA-1098,11951,9.0,1,9.0,FEMALE,Lacey,Huang,Married,AUSTRALIA,223,AWC Logo Cap,6.0,S ,CL_CA,Clothing,Caps,No,2013-11-12,2013-11-19,2013-11-24,1958-02-03,2025-10-08,2011-07-01,2007-12-28,False,67,7,November,November,November,February,October,July,December
SO70602,BK-M68B-38,14794,2295.0,1,2295.0,MALE,Gilbert,Becker,Married,UNITED KINGDOM,358,Mountain-200 Black- 38,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-12,2013-11-19,2013-11-24,1978-08-09,2025-10-12,2012-07-01,2008-12-27,False,46,7,November,November,November,August,October,July,December
SO70603,BK-M68S-38,12827,2320.0,1,2320.0,MALE,Nicolas,Raje,Single,DE,352,Mountain-200 Silver- 38,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-12,2013-11-19,2013-11-24,1971-01-12,2025-10-12,2012-07-01,2008-12-27,False,54,7,November,November,November,January,October,July,December
SO70605,HL-U509-B,11860,35.0,1,35.0,FEMALE,Nicole,Walker,Married,US,220,Sport-100 Helmet- Blue,12.0,S ,AC_HE,Accessories,Helmets,Yes,2013-11-12,2013-11-19,2013-11-24,1967-07-09,2025-10-08,2011-07-01,2007-12-28,False,57,7,November,November,November,July,October,July,December
SO70621,CA-1098,28608,9.0,1,9.0,MALE,Brian,Richardson,Single,CANADA,223,AWC Logo Cap,6.0,S ,CL_CA,Clothing,Caps,No,2013-11-12,2013-11-19,2013-11-24,1961-09-30,2026-01-25,2011-07-01,2007-12-28,False,63,7,November,November,November,September,January,July,December
SO70639,HL-U509-B,18066,35.0,1,35.0,MALE,Steve,He,Single,USA,220,Sport-100 Helmet- Blue,12.0,S ,AC_HE,Accessories,Helmets,Yes,2013-11-12,2013-11-19,2013-11-24,1951-07-16,2026-01-04,2011-07-01,2007-12-28,False,73,7,November,November,November,July,January,July,December
SO70638,BK-M68S-46,13397,2320.0,1,2320.0,MALE,Adam,Mitchell,Married,US,356,Mountain-200 Silver- 46,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-12,2013-11-19,2013-11-24,1962-04-04,2025-10-12,2012-07-01,2008-12-27,False,63,7,November,November,November,April,October,July,December
SO70640,BK-M68B-38,17433,2295.0,1,2295.0,MALE,Cameron,Lee,Married,USA,358,Mountain-200 Black- 38,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-12,2013-11-19,2013-11-24,1972-11-06,2026-01-04,2012-07-01,2008-12-27,False,52,7,November,November,November,November,January,July,December
SO70643,BK-M68B-42,17000,2295.0,1,2295.0,FEMALE,Miranda,Henderson,Single,USA,360,Mountain-200 Black- 42,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-12,2013-11-19,2013-11-24,1968-12-30,2026-01-04,2012-07-01,2008-12-27,False,56,7,November,November,November,December,January,July,December
SO70644,BK-M68S-42,17365,2320.0,1,2320.0,MALE,Thomas,Patterson,Married,USA,354,Mountain-200 Silver- 42,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-12,2013-11-19,2013-11-24,1973-12-21,2026-01-04,2012-07-01,2008-12-27,False,51,7,November,November,November,December,January,July,December
SO70647,BK-R64Y-48,26764,1120.0,1,1120.0,MALE,Alvin,Li,Married,AUSTRALIA,389,Road-550-W Yellow- 48,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2013-11-12,2013-11-19,2013-11-24,1966-08-09,2026-01-14,2012-07-01,2008-12-27,False,58,7,November,November,November,August,January,July,December
SO70649,BK-R64Y-42,26796,1120.0,1,1120.0,MALE,Warren,Raji,Single,AUSTRALIA,385,Road-550-W Yellow- 42,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2013-11-12,2013-11-19,2013-11-24,1946-09-19,2026-01-14,2012-07-01,2008-12-27,False,78,7,November,November,November,September,January,July,December
SO70651,BK-M68S-38,11046,2320.0,1,2320.0,FEMALE,Christine,Yuan,Married,AUSTRALIA,352,Mountain-200 Silver- 38,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-12,2013-11-19,2013-11-24,1955-09-19,2025-10-07,2012-07-01,2008-12-27,False,69,7,November,November,November,September,October,July,December
SO70652,BK-M68B-46,15784,2295.0,1,2295.0,FEMALE,Rebekah,Vazquez,Married,AUSTRALIA,362,Mountain-200 Black- 46,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-12,2013-11-19,2013-11-24,1973-03-03,2026-01-04,2012-07-01,2008-12-27,False,52,7,November,November,November,March,January,July,December
SO70653,BK-M68B-46,15786,2295.0,1,2295.0,MALE,Marshall,Andersen,Married,AUSTRALIA,362,Mountain-200 Black- 46,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-12,2013-11-19,2013-11-24,1968-05-02,2026-01-04,2012-07-01,2008-12-27,False,57,7,November,November,November,May,January,July,December
SO70664,BK-R64Y-42,25576,1120.0,1,1120.0,FEMALE,Deborah,She,Single,UNITED KINGDOM,385,Road-550-W Yellow- 42,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2013-11-12,2013-11-19,2013-11-24,1966-09-09,2026-01-05,2012-07-01,2008-12-27,False,58,7,November,November,November,September,January,July,December
SO70665,BK-R64Y-38,28569,1120.0,1,1120.0,MALE,Dustin,Jai,Married,FRANCE,381,Road-550-W Yellow- 38,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2013-11-12,2013-11-19,2013-11-24,1982-09-21,2026-01-25,2012-07-01,2008-12-27,False,42,7,November,November,November,September,January,July,December
SO70666,BK-R64Y-44,25506,1120.0,1,1120.0,FEMALE,Cristina,Raji,Married,UNITED KINGDOM,387,Road-550-W Yellow- 44,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2013-11-12,2013-11-19,2013-11-24,1983-09-21,2026-01-05,2012-07-01,2008-12-27,False,41,7,November,November,November,September,January,July,December
SO70670,CA-1098,23909,9.0,1,9.0,MALE,Todd,Lin,Married,FRANCE,223,AWC Logo Cap,6.0,S ,CL_CA,Clothing,Caps,No,2013-11-12,2013-11-19,2013-11-24,1972-04-04,2026-01-05,2011-07-01,2007-12-28,False,53,7,November,November,November,April,January,July,December
SO70675,CA-1098,26766,9.0,1,9.0,FEMALE,Jodi,Andersen,Married,AUSTRALIA,223,AWC Logo Cap,6.0,S ,CL_CA,Clothing,Caps,No,2013-11-13,2013-11-20,2013-11-25,1972-09-07,2026-01-14,2011-07-01,2007-12-28,False,52,7,November,November,November,September,January,July,December
SO70683,BK-M68B-38,14831,2295.0,1,2295.0,MALE,Gilbert,Xie,Married,UNITED KINGDOM,358,Mountain-200 Black- 38,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-13,2013-11-20,2013-11-25,1968-08-05,2025-10-12,2012-07-01,2008-12-27,False,56,7,November,November,November,August,October,July,December
SO70713,HL-U509,17425,35.0,1,35.0,MALE,Austin,Washington,Married,USA,215,Sport-100 Helmet- Black,12.0,S ,AC_HE,Accessories,Helmets,Yes,2013-11-13,2013-11-20,2013-11-25,1967-08-25,2026-01-04,2011-07-01,2007-12-28,False,57,7,November,November,November,August,January,July,December
SO70710,LJ-0192-M,12389,50.0,1,50.0,MALE,Albert,Jiménez,Single,FRANCE,229,Long-Sleeve Logo Jersey- M,32.0,S ,CL_JE,Clothing,Jerseys,No,2013-11-13,2013-11-20,2013-11-25,1978-01-03,2025-10-08,2011-07-01,2007-12-28,False,47,7,November,November,November,January,October,July,December
SO70711,BK-M68B-38,13385,2295.0,1,2295.0,FEMALE,Danielle,Cook,Single,US,358,Mountain-200 Black- 38,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-13,2013-11-20,2013-11-25,1956-05-26,2025-10-12,2012-07-01,2008-12-27,False,69,7,November,November,November,May,October,July,December
SO70712,BK-M68B-46,17462,2295.0,1,2295.0,MALE,Jesse,Rogers,Married,USA,362,Mountain-200 Black- 46,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-13,2013-11-20,2013-11-25,1958-08-22,2026-01-04,2012-07-01,2008-12-27,False,66,7,November,November,November,August,January,July,December
SO70714,BK-M68B-38,16916,2295.0,1,2295.0,FEMALE,Cheryl,Dominguez,Single,USA,358,Mountain-200 Black- 38,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-13,2013-11-20,2013-11-25,1973-12-21,2026-01-04,2012-07-01,2008-12-27,False,51,7,November,November,November,December,January,July,December
SO70717,BK-M68B-38,17423,2295.0,1,2295.0,FEMALE,Arianna,Alexander,Single,USA,358,Mountain-200 Black- 38,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-13,2013-11-20,2013-11-25,1967-12-18,2026-01-04,2012-07-01,2008-12-27,False,57,7,November,November,November,December,January,July,December
SO70718,BK-M68S-46,17134,2320.0,1,2320.0,FEMALE,Tabitha,Mehta,Single,USA,356,Mountain-200 Silver- 46,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-13,2013-11-20,2013-11-25,1952-05-22,2026-01-04,2012-07-01,2008-12-27,False,73,7,November,November,November,May,January,July,December
SO70719,BK-M68S-46,16979,2320.0,1,2320.0,FEMALE,Kaitlyn,Rogers,Single,USA,356,Mountain-200 Silver- 46,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-13,2013-11-20,2013-11-25,1972-01-31,2026-01-04,2012-07-01,2008-12-27,False,53,7,November,November,November,January,January,July,December
SO70720,BK-M68B-42,17412,2295.0,1,2295.0,FEMALE,Kaylee,Carter,Married,USA,360,Mountain-200 Black- 42,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-13,2013-11-20,2013-11-25,1969-05-01,2026-01-04,2012-07-01,2008-12-27,False,56,7,November,November,November,May,January,July,December
SO70721,BK-M68S-46,17413,2320.0,1,2320.0,FEMALE,Hailey,Ramirez,Single,USA,356,Mountain-200 Silver- 46,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-13,2013-11-20,2013-11-25,1968-07-17,2026-01-04,2012-07-01,2008-12-27,False,56,7,November,November,November,July,January,July,December
SO70730,BK-M68S-38,13106,2320.0,1,2320.0,FEMALE,Ebony,Munoz,Married,AUSTRALIA,352,Mountain-200 Silver- 38,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-13,2013-11-20,2013-11-25,1973-07-04,2025-10-12,2012-07-01,2008-12-27,False,51,7,November,November,November,July,October,July,December
SO70731,BK-M68S-42,15799,2320.0,1,2320.0,FEMALE,Victoria,Anderson,Married,AUSTRALIA,354,Mountain-200 Silver- 42,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-13,2013-11-20,2013-11-25,1964-07-11,2026-01-04,2012-07-01,2008-12-27,False,60,7,November,November,November,July,January,July,December
SO70738,BK-R64Y-38,21807,1120.0,1,1120.0,FEMALE,Amanda,Campbell,Married,UNITED STATES,381,Road-550-W Yellow- 38,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2013-11-13,2013-11-20,2013-11-25,1957-05-01,2026-01-05,2012-07-01,2008-12-27,False,68,7,November,November,November,May,January,July,December
SO70739,BK-R64Y-48,21812,1120.0,1,1120.0,MALE,Adrian,Bailey,Married,UNITED STATES,389,Road-550-W Yellow- 48,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2013-11-13,2013-11-20,2013-11-25,1957-07-04,2026-01-05,2012-07-01,2008-12-27,False,67,7,November,November,November,July,January,July,December
SO70743,BK-R64Y-40,28520,1120.0,1,1120.0,FEMALE,Susan,Liang,Married,FRANCE,383,Road-550-W Yellow- 40,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2013-11-13,2013-11-20,2013-11-25,1974-10-03,2026-01-25,2012-07-01,2008-12-27,False,50,7,November,November,November,October,January,July,December
SO70752,BK-R89B-44,21951,2443.0,1,2443.0,MALE,Orlando,Hernandez,Single,AUSTRALIA,373,Road-250 Black- 44,1321.0,R ,BI_RB,Bikes,Road Bikes,Yes,2013-11-14,2013-11-21,2013-11-26,1981-11-23,2026-01-05,2012-07-01,2008-12-27,False,43,7,November,November,November,November,January,July,December
SO70759,HL-U509-R,13044,35.0,1,35.0,FEMALE,Katrina,Jai,Married,AUSTRALIA,212,Sport-100 Helmet- Red,12.0,S ,AC_HE,Accessories,Helmets,Yes,2013-11-14,2013-11-21,2013-11-26,1957-07-22,2025-10-12,2011-07-01,2007-12-28,False,67,7,November,November,November,July,October,July,December
SO70761,BK-M68S-38,19325,2320.0,1,2320.0,FEMALE,Kelli,Chen,Married,GERMANY,352,Mountain-200 Silver- 38,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-14,2013-11-21,2013-11-26,1972-09-11,2026-01-05,2012-07-01,2008-12-27,False,52,7,November,November,November,September,January,July,December
SO70762,BK-M68B-42,19903,2295.0,1,2295.0,MALE,Marcus,Nelson,Single,FRANCE,360,Mountain-200 Black- 42,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-14,2013-11-21,2013-11-26,1962-06-03,2026-01-05,2012-07-01,2008-12-27,False,63,7,November,November,November,June,January,July,December
SO70763,BK-M68B-46,12618,2295.0,1,2295.0,FEMALE,Dawn,Lal,Married,FRANCE,362,Mountain-200 Black- 46,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-14,2013-11-21,2013-11-26,1974-12-21,2025-10-08,2012-07-01,2008-12-27,False,50,7,November,November,November,December,October,July,December
SO70764,BK-M68B-38,19339,2295.0,1,2295.0,MALE,Lance,Gomez,Married,GERMANY,358,Mountain-200 Black- 38,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-14,2013-11-21,2013-11-26,1971-12-21,2026-01-05,2012-07-01,2008-12-27,False,53,7,November,November,November,December,January,July,December
SO70765,BK-M68B-46,12816,2295.0,1,2295.0,FEMALE,Tammy,Mehta,Single,DE,362,Mountain-200 Black- 46,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-14,2013-11-21,2013-11-26,1977-06-20,2025-10-12,2012-07-01,2008-12-27,False,47,7,November,November,November,June,October,July,December
SO70767,GL-H102-L,11300,24.0,1,24.0,MALE,Fernando,Barnes,Married,CANADA,466,Half-Finger Gloves- L,10.0,S ,CL_GL,Clothing,Gloves,No,2013-11-14,2013-11-21,2013-11-26,1965-08-31,2025-10-08,2012-07-01,2008-12-27,False,59,7,November,November,November,August,October,July,December
SO70768,HL-U509-R,11883,35.0,1,35.0,FEMALE,Hannah,Anderson,Married,US,212,Sport-100 Helmet- Red,12.0,S ,AC_HE,Accessories,Helmets,Yes,2013-11-14,2013-11-21,2013-11-26,1965-02-10,2025-10-08,2011-07-01,2007-12-28,False,60,7,November,November,November,February,October,July,December
SO70797,BK-M68S-38,17542,2320.0,1,2320.0,FEMALE,Bridget,Rai,Single,USA,352,Mountain-200 Silver- 38,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-14,2013-11-21,2013-11-26,1978-08-22,2026-01-04,2012-07-01,2008-12-27,False,46,7,November,November,November,August,January,July,December
SO70798,BK-M68S-42,17552,2320.0,1,2320.0,FEMALE,Julia,Howard,Married,USA,354,Mountain-200 Silver- 42,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-14,2013-11-21,2013-11-26,1953-08-23,2026-01-04,2012-07-01,2008-12-27,False,71,7,November,November,November,August,January,July,December
SO70801,BK-R64Y-48,17927,1120.0,1,1120.0,MALE,Douglas,Patel,Single,AUSTRALIA,389,Road-550-W Yellow- 48,606.0,R ,BI_RB,Bikes,Road Bikes,Yes,2013-11-14,2013-11-21,2013-11-26,1983-05-17,2026-01-04,2012-07-01,2008-12-27,False,42,7,November,November,November,May,January,July,December
SO70806,BK-M68B-46,16156,2295.0,1,2295.0,MALE,Javier,Hernandez,Married,AUSTRALIA,362,Mountain-200 Black- 46,1106.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-14,2013-11-21,2013-11-26,1975-03-11,2026-01-04,2012-07-01,2008-12-27,False,50,7,November,November,November,March,January,July,December
SO70807,BK-M68S-46,15765,2320.0,1,2320.0,MALE,Gilbert,Deng,Married,AUSTRALIA,356,Mountain-200 Silver- 46,1118.0,M ,BI_MB,Bikes,Mountain Bikes,Yes,2013-11-14,2013-11-21,2013-11-26,1965-04-16,2026-01-04,2012-07-01,2008-12-27,False,60,7,November,November,November,April,January,July,December
